   Bond angle group 1 : 2- 1- 3    111.1286
   Bond angle group 1 : 2- 1- 3    111.4015
   Bond angle group 1 : 2- 1- 3    111.4717
   Bond angle group 1 : 2- 1- 3    111.3276
   Bond angle group 1 : 2- 1- 3    110.9683
   Bond angle group 1 : 2- 1- 3    110.4064
   Bond angle group 1 : 2- 1- 3    109.6687
   Bond angle group 1 : 2- 1- 3    108.7914
   Bond angle group 1 : 2- 1- 3    107.8122
   Bond angle group 1 : 2- 1- 3    106.7655
   Bond angle group 1 : 2- 1- 3    105.6801
   Bond angle group 1 : 2- 1- 3    104.5788
   Bond angle group 1 : 2- 1- 3    103.4802
   Bond angle group 1 : 2- 1- 3    102.4015
   Bond angle group 1 : 2- 1- 3    101.3613
   Bond angle group 1 : 2- 1- 3    100.3809
   Bond angle group 1 : 2- 1- 3     99.4845
   Bond angle group 1 : 2- 1- 3     98.6996
   Bond angle group 1 : 2- 1- 3     98.0558
   Bond angle group 1 : 2- 1- 3     97.5825
   Bond angle group 1 : 2- 1- 3     97.3050
   Bond angle group 1 : 2- 1- 3     97.2411
   Bond angle group 1 : 2- 1- 3     97.3969
   Bond angle group 1 : 2- 1- 3     97.7640
   Bond angle group 1 : 2- 1- 3     98.3223
   Bond angle group 1 : 2- 1- 3     99.0444
   Bond angle group 1 : 2- 1- 3     99.9013
   Bond angle group 1 : 2- 1- 3    100.8656
   Bond angle group 1 : 2- 1- 3    101.9126
   Bond angle group 1 : 2- 1- 3    103.0193
   Bond angle group 1 : 2- 1- 3    104.1627
   Bond angle group 1 : 2- 1- 3    105.3182
   Bond angle group 1 : 2- 1- 3    106.4587
   Bond angle group 1 : 2- 1- 3    107.5540
   Bond angle group 1 : 2- 1- 3    108.5706
   Bond angle group 1 : 2- 1- 3    109.4735
   Bond angle group 1 : 2- 1- 3    110.2294
   Bond angle group 1 : 2- 1- 3    110.8105
   Bond angle group 1 : 2- 1- 3    111.1977
   Bond angle group 1 : 2- 1- 3    111.3829
   Bond angle group 1 : 2- 1- 3    111.3691
   Bond angle group 1 : 2- 1- 3    111.1671
   Bond angle group 1 : 2- 1- 3    110.7910
   Bond angle group 1 : 2- 1- 3    110.2554
   Bond angle group 1 : 2- 1- 3    109.5735
   Bond angle group 1 : 2- 1- 3    108.7571
   Bond angle group 1 : 2- 1- 3    107.8188
   Bond angle group 1 : 2- 1- 3    106.7732
   Bond angle group 1 : 2- 1- 3    105.6384
   Bond angle group 1 : 2- 1- 3    104.4378
   Bond angle group 1 : 2- 1- 3    103.2018
   Bond angle group 1 : 2- 1- 3    101.9690
   Bond angle group 1 : 2- 1- 3    100.7852
   Bond angle group 1 : 2- 1- 3     99.6995
   Bond angle group 1 : 2- 1- 3     98.7590
   Bond angle group 1 : 2- 1- 3     98.0027
   Bond angle group 1 : 2- 1- 3     97.4558
   Bond angle group 1 : 2- 1- 3     97.1289
   Bond angle group 1 : 2- 1- 3     97.0205
   Bond angle group 1 : 2- 1- 3     97.1220
   Bond angle group 1 : 2- 1- 3     97.4219
   Bond angle group 1 : 2- 1- 3     97.9087
   Bond angle group 1 : 2- 1- 3     98.5700
   Bond angle group 1 : 2- 1- 3     99.3922
   Bond angle group 1 : 2- 1- 3    100.3593
   Bond angle group 1 : 2- 1- 3    101.4517
   Bond angle group 1 : 2- 1- 3    102.6445
   Bond angle group 1 : 2- 1- 3    103.9057
   Bond angle group 1 : 2- 1- 3    105.1961
   Bond angle group 1 : 2- 1- 3    106.4714
   Bond angle group 1 : 2- 1- 3    107.6854
   Bond angle group 1 : 2- 1- 3    108.7952
   Bond angle group 1 : 2- 1- 3    109.7659
   Bond angle group 1 : 2- 1- 3    110.5733
   Bond angle group 1 : 2- 1- 3    111.2027
   Bond angle group 1 : 2- 1- 3    111.6469
   Bond angle group 1 : 2- 1- 3    111.9026
   Bond angle group 1 : 2- 1- 3    111.9683
   Bond angle group 1 : 2- 1- 3    111.8419
   Bond angle group 1 : 2- 1- 3    111.5220
   Bond angle group 1 : 2- 1- 3    111.0090
   Bond angle group 1 : 2- 1- 3    110.3069
   Bond angle group 1 : 2- 1- 3    109.4251
   Bond angle group 1 : 2- 1- 3    108.3821
   Bond angle group 1 : 2- 1- 3    107.2074
   Bond angle group 1 : 2- 1- 3    105.9420
   Bond angle group 1 : 2- 1- 3    104.6362
   Bond angle group 1 : 2- 1- 3    103.3437
   Bond angle group 1 : 2- 1- 3    102.1142
   Bond angle group 1 : 2- 1- 3    100.9879
   Bond angle group 1 : 2- 1- 3     99.9930
   Bond angle group 1 : 2- 1- 3     99.1481
   Bond angle group 1 : 2- 1- 3     98.4641
   Bond angle group 1 : 2- 1- 3     97.9486
   Bond angle group 1 : 2- 1- 3     97.6083
   Bond angle group 1 : 2- 1- 3     97.4510
   Bond angle group 1 : 2- 1- 3     97.4849
   Bond angle group 1 : 2- 1- 3     97.7169
   Bond angle group 1 : 2- 1- 3     98.1508
   Bond angle group 1 : 2- 1- 3     98.7843
   Bond angle group 1 : 2- 1- 3     99.6066
   Bond angle group 1 : 2- 1- 3    100.5951
   Bond angle group 1 : 2- 1- 3    101.7151
   Bond angle group 1 : 2- 1- 3    102.9223
   Bond angle group 1 : 2- 1- 3    104.1685
   Bond angle group 1 : 2- 1- 3    105.4085
   Bond angle group 1 : 2- 1- 3    106.6038
   Bond angle group 1 : 2- 1- 3    107.7243
   Bond angle group 1 : 2- 1- 3    108.7477
   Bond angle group 1 : 2- 1- 3    109.6568
   Bond angle group 1 : 2- 1- 3    110.4372
   Bond angle group 1 : 2- 1- 3    111.0746
   Bond angle group 1 : 2- 1- 3    111.5536
   Bond angle group 1 : 2- 1- 3    111.8588
   Bond angle group 1 : 2- 1- 3    111.9761
   Bond angle group 1 : 2- 1- 3    111.8947
   Bond angle group 1 : 2- 1- 3    111.6096
   Bond angle group 1 : 2- 1- 3    111.1252
   Bond angle group 1 : 2- 1- 3    110.4569
   Bond angle group 1 : 2- 1- 3    109.6316
   Bond angle group 1 : 2- 1- 3    108.6844
   Bond angle group 1 : 2- 1- 3    107.6523
   Bond angle group 1 : 2- 1- 3    106.5697
   Bond angle group 1 : 2- 1- 3    105.4661
   Bond angle group 1 : 2- 1- 3    104.3657
   Bond angle group 1 : 2- 1- 3    103.2886
   Bond angle group 1 : 2- 1- 3    102.2529
   Bond angle group 1 : 2- 1- 3    101.2775
   Bond angle group 1 : 2- 1- 3    100.3833
   Bond angle group 1 : 2- 1- 3     99.5942
   Bond angle group 1 : 2- 1- 3     98.9367
   Bond angle group 1 : 2- 1- 3     98.4388
   Bond angle group 1 : 2- 1- 3     98.1269
   Bond angle group 1 : 2- 1- 3     98.0222
   Bond angle group 1 : 2- 1- 3     98.1362
   Bond angle group 1 : 2- 1- 3     98.4671
   Bond angle group 1 : 2- 1- 3     98.9986
   Bond angle group 1 : 2- 1- 3     99.7027
   Bond angle group 1 : 2- 1- 3    100.5461
   Bond angle group 1 : 2- 1- 3    101.4949
   Bond angle group 1 : 2- 1- 3    102.5184
   Bond angle group 1 : 2- 1- 3    103.5904
   Bond angle group 1 : 2- 1- 3    104.6886
   Bond angle group 1 : 2- 1- 3    105.7920
   Bond angle group 1 : 2- 1- 3    106.8797
   Bond angle group 1 : 2- 1- 3    107.9292
   Bond angle group 1 : 2- 1- 3    108.9162
   Bond angle group 1 : 2- 1- 3    109.8137
   Bond angle group 1 : 2- 1- 3    110.5934
   Bond angle group 1 : 2- 1- 3    111.2279
   Bond angle group 1 : 2- 1- 3    111.6932
   Bond angle group 1 : 2- 1- 3    111.9721
   Bond angle group 1 : 2- 1- 3    112.0563
   Bond angle group 1 : 2- 1- 3    111.9475
   Bond angle group 1 : 2- 1- 3    111.6556
   Bond angle group 1 : 2- 1- 3    111.1955
   Bond angle group 1 : 2- 1- 3    110.5837
   Bond angle group 1 : 2- 1- 3    109.8362
   Bond angle group 1 : 2- 1- 3    108.9684
   Bond angle group 1 : 2- 1- 3    107.9957
   Bond angle group 1 : 2- 1- 3    106.9353
   Bond angle group 1 : 2- 1- 3    105.8078
   Bond angle group 1 : 2- 1- 3    104.6379
   Bond angle group 1 : 2- 1- 3    103.4567
   Bond angle group 1 : 2- 1- 3    102.3014
   Bond angle group 1 : 2- 1- 3    101.2144
   Bond angle group 1 : 2- 1- 3    100.2394
   Bond angle group 1 : 2- 1- 3     99.4167
   Bond angle group 1 : 2- 1- 3     98.7784
   Bond angle group 1 : 2- 1- 3     98.3441
   Bond angle group 1 : 2- 1- 3     98.1202
   Bond angle group 1 : 2- 1- 3     98.1024
   Bond angle group 1 : 2- 1- 3     98.2797
   Bond angle group 1 : 2- 1- 3     98.6387
   Bond angle group 1 : 2- 1- 3     99.1660
   Bond angle group 1 : 2- 1- 3     99.8489
   Bond angle group 1 : 2- 1- 3    100.6742
   Bond angle group 1 : 2- 1- 3    101.6274
   Bond angle group 1 : 2- 1- 3    102.6912
   Bond angle group 1 : 2- 1- 3    103.8433
   Bond angle group 1 : 2- 1- 3    105.0553
   Bond angle group 1 : 2- 1- 3    106.2915
   Bond angle group 1 : 2- 1- 3    107.5105
   Bond angle group 1 : 2- 1- 3    108.6679
   Bond angle group 1 : 2- 1- 3    109.7209
   Bond angle group 1 : 2- 1- 3    110.6332
   Bond angle group 1 : 2- 1- 3    111.3786
   Bond angle group 1 : 2- 1- 3    111.9415
   Bond angle group 1 : 2- 1- 3    112.3152
   Bond angle group 1 : 2- 1- 3    112.4983
   Bond angle group 1 : 2- 1- 3    112.4925
   Bond angle group 1 : 2- 1- 3    112.2995
   Bond angle group 1 : 2- 1- 3    111.9219
   Bond angle group 1 : 2- 1- 3    111.3641
   Bond angle group 1 : 2- 1- 3    110.6334
   Bond angle group 1 : 2- 1- 3    109.7418
   Bond angle group 1 : 2- 1- 3    108.7083
   Bond angle group 1 : 2- 1- 3    107.5603
   Bond angle group 1 : 2- 1- 3    106.3342
   Bond angle group 1 : 2- 1- 3    105.0740
   Bond angle group 1 : 2- 1- 3    103.8272
   Bond angle group 1 : 2- 1- 3    102.6391
   Bond angle group 1 : 2- 1- 3    101.5486
   Bond angle group 1 : 2- 1- 3    100.5845
   Bond angle group 1 : 2- 1- 3     99.7662
   Bond angle group 1 : 2- 1- 3     99.1061
   Bond angle group 1 : 2- 1- 3     98.6124
   Bond angle group 1 : 2- 1- 3     98.2917
   Bond angle group 1 : 2- 1- 3     98.1514
   Bond angle group 1 : 2- 1- 3     98.1989
   Bond angle group 1 : 2- 1- 3     98.4409
   Bond angle group 1 : 2- 1- 3     98.8810
   Bond angle group 1 : 2- 1- 3     99.5170
   Bond angle group 1 : 2- 1- 3    100.3379
   Bond angle group 1 : 2- 1- 3    101.3213
   Bond angle group 1 : 2- 1- 3    102.4329
   Bond angle group 1 : 2- 1- 3    103.6280
   Bond angle group 1 : 2- 1- 3    104.8575
   Bond angle group 1 : 2- 1- 3    106.0739
   Bond angle group 1 : 2- 1- 3    107.2372
   Bond angle group 1 : 2- 1- 3    108.3163
   Bond angle group 1 : 2- 1- 3    109.2893
   Bond angle group 1 : 2- 1- 3    110.1406
   Bond angle group 1 : 2- 1- 3    110.8587
   Bond angle group 1 : 2- 1- 3    111.4328
   Bond angle group 1 : 2- 1- 3    111.8516
   Bond angle group 1 : 2- 1- 3    112.1035
   Bond angle group 1 : 2- 1- 3    112.1779
   Bond angle group 1 : 2- 1- 3    112.0663
   Bond angle group 1 : 2- 1- 3    111.7650
   Bond angle group 1 : 2- 1- 3    111.2766
   Bond angle group 1 : 2- 1- 3    110.6127
   Bond angle group 1 : 2- 1- 3    109.7949
   Bond angle group 1 : 2- 1- 3    108.8535
   Bond angle group 1 : 2- 1- 3    107.8237
   Bond angle group 1 : 2- 1- 3    106.7402
   Bond angle group 1 : 2- 1- 3    105.6346
   Bond angle group 1 : 2- 1- 3    104.5333
   Bond angle group 1 : 2- 1- 3    103.4588
   Bond angle group 1 : 2- 1- 3    102.4307
   Bond angle group 1 : 2- 1- 3    101.4684
   Bond angle group 1 : 2- 1- 3    100.5930
   Bond angle group 1 : 2- 1- 3     99.8282
   Bond angle group 1 : 2- 1- 3     99.1994
   Bond angle group 1 : 2- 1- 3     98.7328
   Bond angle group 1 : 2- 1- 3     98.4525
   Bond angle group 1 : 2- 1- 3     98.3771
   Bond angle group 1 : 2- 1- 3     98.5152
   Bond angle group 1 : 2- 1- 3     98.8628
   Bond angle group 1 : 2- 1- 3     99.4024
   Bond angle group 1 : 2- 1- 3    100.1052
   Bond angle group 1 : 2- 1- 3    100.9371
   Bond angle group 1 : 2- 1- 3    101.8640
   Bond angle group 1 : 2- 1- 3    102.8553
   Bond angle group 1 : 2- 1- 3    103.8856
   Bond angle group 1 : 2- 1- 3    104.9333
   Bond angle group 1 : 2- 1- 3    105.9799
   Bond angle group 1 : 2- 1- 3    107.0067
   Bond angle group 1 : 2- 1- 3    107.9941
   Bond angle group 1 : 2- 1- 3    108.9205
   Bond angle group 1 : 2- 1- 3    109.7620
   Bond angle group 1 : 2- 1- 3    110.4928
   Bond angle group 1 : 2- 1- 3    111.0864
   Bond angle group 1 : 2- 1- 3    111.5185
   Bond angle group 1 : 2- 1- 3    111.7698
   Bond angle group 1 : 2- 1- 3    111.8289
   Bond angle group 1 : 2- 1- 3    111.6949
   Bond angle group 1 : 2- 1- 3    111.3769
   Bond angle group 1 : 2- 1- 3    110.8906
   Bond angle group 1 : 2- 1- 3    110.2546
   Bond angle group 1 : 2- 1- 3    109.4878
   Bond angle group 1 : 2- 1- 3    108.6083
   Bond angle group 1 : 2- 1- 3    107.6339
   Bond angle group 1 : 2- 1- 3    106.5835
   Bond angle group 1 : 2- 1- 3    105.4789
   Bond angle group 1 : 2- 1- 3    104.3452
   Bond angle group 1 : 2- 1- 3    103.2119
   Bond angle group 1 : 2- 1- 3    102.1132
   Bond angle group 1 : 2- 1- 3    101.0866
   Bond angle group 1 : 2- 1- 3    100.1702
   Bond angle group 1 : 2- 1- 3     99.3989
   Bond angle group 1 : 2- 1- 3     98.8008
   Bond angle group 1 : 2- 1- 3     98.3943
   Bond angle group 1 : 2- 1- 3     98.1858
   Bond angle group 1 : 2- 1- 3     98.1722
   Bond angle group 1 : 2- 1- 3     98.3438
   Bond angle group 1 : 2- 1- 3     98.6882
   Bond angle group 1 : 2- 1- 3     99.1930
   Bond angle group 1 : 2- 1- 3     99.8460
   Bond angle group 1 : 2- 1- 3    100.6353
   Bond angle group 1 : 2- 1- 3    101.5472
   Bond angle group 1 : 2- 1- 3    102.5655
   Bond angle group 1 : 2- 1- 3    103.6695
   Bond angle group 1 : 2- 1- 3    104.8327
   Bond angle group 1 : 2- 1- 3    106.0210
   Bond angle group 1 : 2- 1- 3    107.1937
   Bond angle group 1 : 2- 1- 3    108.3062
